"time","toy","dow","holy","tod","temp","dateTime","dem","dem48","temp95"
5723,0.342465753424658,"Sat",FALSE,10,6,2010-05-08 04:00:00,475.301,487.261,8.02182754039993
5724,0.342465753424658,"Sat",FALSE,11,6,2010-05-08 04:30:00,480.731,524.384,7.92073616337993
5725,0.342465753424658,"Sat",FALSE,12,6,2010-05-08 05:00:00,510.459,569.395,7.82469935521093
5726,0.342465753424658,"Sat",FALSE,13,7,2010-05-08 05:30:00,547.042,654.658,7.78346438745038
5727,0.342465753424658,"Sat",FALSE,14,7,2010-05-08 06:00:00,604.944,778.963,7.74429116807786
5728,0.342465753424658,"Sat",FALSE,15,7,2010-05-08 06:30:00,723.713,1039.36,7.70707660967397
5729,0.342465753424658,"Sat",FALSE,16,7,2010-05-08 07:00:00,871.53,1246.112,7.67172277919027
5730,0.342465753424658,"Sat",FALSE,17,8,2010-05-08 07:30:00,1038.135,1309.709,7.68813664023076
5731,0.342465753424658,"Sat",FALSE,18,8,2010-05-08 08:00:00,1235.016,1261.854,7.70372980821922
5732,0.342465753424658,"Sat",FALSE,19,9,2010-05-08 08:30:00,1414.909,1237.144,7.76854331780826
5733,0.342465753424658,"Sat",FALSE,20,9,2010-05-08 09:00:00,1523.466,1198.393,7.83011615191784
5734,0.342465753424658,"Sat",FALSE,21,10,2010-05-08 09:30:00,1528.182,1161.937,7.93861034432195
5735,0.342465753424658,"Sat",FALSE,22,10,2010-05-08 10:00:00,1623.273,1190.063,8.04167982710585
5736,0.342465753424658,"Sat",FALSE,23,11,2010-05-08 10:30:00,1574.961,1126.026,8.18959583575056
5737,0.342465753424658,"Sat",FALSE,24,11,2010-05-08 11:00:00,1564.735,1069.99,8.33011604396303
5738,0.342465753424658,"Sat",FALSE,25,11,2010-05-08 11:30:00,1598.566,1097.499,8.46361024176488
5739,0.342465753424658,"Sat",FALSE,26,11,2010-05-08 12:00:00,1679.089,1214.224,8.59042972967664
5740,0.342465753424658,"Sat",FALSE,27,12,2010-05-08 12:30:00,1599.209,1214.104,8.76090824319281
5741,0.342465753424658,"Sat",FALSE,28,12,2010-05-08 13:00:00,1533.982,1144.32,8.92286283103316
5742,0.342465753424658,"Sat",FALSE,29,12,2010-05-08 13:30:00,1440.646,1138.161,9.07671968948151
5743,0.342465753424658,"Sat",FALSE,30,12,2010-05-08 14:00:00,1378.787,1151.255,9.22288370500743
5744,0.342465753424658,"Sat",FALSE,31,12,2010-05-08 14:30:00,1285.913,1174.815,9.36173951975706
5745,0.342465753424658,"Sat",FALSE,32,12,2010-05-08 15:00:00,1314.934,1285.565,9.4936525437692
5746,0.342465753424658,"Sat",FALSE,33,12,2010-05-08 15:30:00,1322.789,1386.503,9.61896991658074
5747,0.342465753424658,"Sat",FALSE,34,12,2010-05-08 16:00:00,1406.958,1489.683,9.7380214207517
5748,0.342465753424658,"Sat",FALSE,35,12,2010-05-08 16:30:00,1538.795,1623.779,9.85112034971412
5749,0.342465753424658,"Sat",FALSE,36,12,2010-05-08 17:00:00,1720.7,1764.471,9.95856433222841
5750,0.342465753424658,"Sat",FALSE,37,11,2010-05-08 17:30:00,1756.094,1760.26,10.010636115617
5751,0.342465753424658,"Sat",FALSE,38,11,2010-05-08 18:00:00,1764.536,1678.038,10.0601043098361
5752,0.342465753424658,"Sat",FALSE,39,11,2010-05-08 18:30:00,1755.251,1689.842,10.1070990943443
5753,0.342465753424658,"Sat",FALSE,40,10,2010-05-08 19:00:00,1683.642,1631.466,10.1017441396271
5754,0.342465753424658,"Sat",FALSE,41,10,2010-05-08 19:30:00,1625.447,1577.518,10.0966569326458
5755,0.342465753424658,"Sat",FALSE,42,9,2010-05-08 20:00:00,1603.143,1669.345,10.0418240860135
5756,0.342465753424658,"Sat",FALSE,43,7,2010-05-08 20:30:00,1682.895,1842.255,9.8897328817128
5757,0.342465753424658,"Sat",FALSE,44,7,2010-05-08 21:00:00,1744.004,1931.295,9.74524623762716
5758,0.342465753424658,"Sat",FALSE,45,7,2010-05-08 21:30:00,1733.841,1877.827,9.6079839257458
5759,0.342465753424658,"Sat",FALSE,46,7,2010-05-08 22:00:00,1580.543,1751.267,9.47758472945851
5760,0.342465753424658,"Sat",FALSE,47,6,2010-05-08 22:30:00,1480.953,1607.384,9.30370549298558
5761,0.345205479452055,"Sun",FALSE,0,7,2010-05-08 23:00:00,1303.488,1409.844,9.1885202183363
5762,0.345205479452055,"Sun",FALSE,1,5,2010-05-08 23:30:00,1126.923,1158.333,8.97909420741949
5763,0.345205479452055,"Sun",FALSE,2,5,2010-05-09,950.566,944.622,8.78013949704851
5764,0.345205479452055,"Sun",FALSE,3,2,2010-05-09 00:30:00,789.257,797.358,8.44113252219609
5765,0.345205479452055,"Sun",FALSE,4,2,2010-05-09 01:00:00,689.43,663.911,8.11907589608628
5766,0.345205479452055,"Sun",FALSE,5,2,2010-05-09 01:30:00,600.498,588.022,7.81312210128197
5767,0.345205479452055,"Sun",FALSE,6,2,2010-05-09 02:00:00,571.446,546.218,7.52246599621787
5768,0.345205479452055,"Sun",FALSE,7,3,2010-05-09 02:30:00,534.959,499.304,7.29634269640697
5769,0.345205479452055,"Sun",FALSE,8,4,2010-05-09 03:00:00,511.65,484.116,7.13152556158663
5770,0.345205479452055,"Sun",FALSE,9,3,2010-05-09 03:30:00,497.723,480.546,6.92494928350729
5771,0.345205479452055,"Sun",FALSE,10,3,2010-05-09 04:00:00,485.5,475.301,6.72870181933193
5772,0.345205479452055,"Sun",FALSE,11,3,2010-05-09 04:30:00,505.676,480.731,6.54226672836533
5773,0.345205479452055,"Sun",FALSE,12,3,2010-05-09 05:00:00,513.08,510.459,6.36515339194707
5774,0.345205479452055,"Sun",FALSE,13,3,2010-05-09 05:30:00,543.829,547.042,6.19689572234971
5775,0.345205479452055,"Sun",FALSE,14,3,2010-05-09 06:00:00,590.332,604.944,6.03705093623223
5776,0.345205479452055,"Sun",FALSE,15,4,2010-05-09 06:30:00,657.746,723.713,5.93519838942062
5777,0.345205479452055,"Sun",FALSE,16,7,2010-05-09 07:00:00,734.893,871.53,5.98843846994959
5778,0.345205479452055,"Sun",FALSE,17,8,2010-05-09 07:30:00,870.176,1038.135,6.08901654645211
5779,0.345205479452055,"Sun",FALSE,18,8,2010-05-09 08:00:00,1080.111,1235.016,6.1845657191295
5780,0.345205479452055,"Sun",FALSE,19,9,2010-05-09 08:30:00,1329.505,1414.909,6.32533743317303
5781,0.345205479452055,"Sun",FALSE,20,9,2010-05-09 09:00:00,1524.992,1523.466,6.45907056151438
5782,0.345205479452055,"Sun",FALSE,21,9,2010-05-09 09:30:00,1629.839,1528.182,6.58611703343866
5783,0.345205479452055,"Sun",FALSE,22,11,2010-05-09 10:00:00,1747.179,1623.273,6.80681118176672
5784,0.345205479452055,"Sun",FALSE,23,11,2010-05-09 10:30:00,1787.313,1574.961,7.01647062267839
5785,0.345205479452055,"Sun",FALSE,24,11,2010-05-09 11:00:00,1851.635,1564.735,7.21564709154447
5786,0.345205479452055,"Sun",FALSE,25,11,2010-05-09 11:30:00,1856.581,1598.566,7.40486473696724
5787,0.345205479452055,"Sun",FALSE,26,11,2010-05-09 12:00:00,1983.76,1679.089,7.58462150011888
5788,0.345205479452055,"Sun",FALSE,27,11,2010-05-09 12:30:00,1874.42,1599.209,7.75539042511293
5789,0.345205479452055,"Sun",FALSE,28,11,2010-05-09 13:00:00,1726.325,1533.982,7.91762090385729
5790,0.345205479452055,"Sun",FALSE,29,12,2010-05-09 13:30:00,1683.136,1440.646,8.12173985866442
5791,0.345205479452055,"Sun",FALSE,30,11,2010-05-09 14:00:00,1507.85,1378.787,8.2656528657312
5792,0.345205479452055,"Sun",FALSE,31,12,2010-05-09 14:30:00,1423.891,1285.913,8.45237022244464
5793,0.345205479452055,"Sun",FALSE,32,11,2010-05-09 15:00:00,1396.758,1314.934,8.57975171132241
5794,0.345205479452055,"Sun",FALSE,33,11,2010-05-09 15:30:00,1438.022,1322.789,8.70076412575629
5795,0.345205479452055,"Sun",FALSE,34,11,2010-05-09 16:00:00,1495.924,1406.958,8.81572591946848
5796,0.345205479452055,"Sun",FALSE,35,11,2010-05-09 16:30:00,1616.095,1538.795,8.92493962349505
5797,0.345205479452055,"Sun",FALSE,36,11,2010-05-09 17:00:00,1646.67,1720.7,9.0286926423203
5798,0.345205479452055,"Sun",FALSE,37,10,2010-05-09 17:30:00,1687.661,1756.094,9.07725801020428
5799,0.345205479452055,"Sun",FALSE,38,10,2010-05-09 18:00:00,1705.852,1764.536,9.12339510969407
5800,0.345205479452055,"Sun",FALSE,39,10,2010-05-09 18:30:00,1653.448,1755.251,9.16722535420937
5801,0.345205479452055,"Sun",FALSE,40,10,2010-05-09 19:00:00,1692.205,1683.642,9.2088640864989
5802,0.345205479452055,"Sun",FALSE,41,10,2010-05-09 19:30:00,1683.274,1625.447,9.24842088217395
5803,0.345205479452055,"Sun",FALSE,42,10,2010-05-09 20:00:00,1767.819,1603.143,9.28599983806525
5804,0.345205479452055,"Sun",FALSE,43,9,2010-05-09 20:30:00,1868.71,1682.895,9.27169984616199
5805,0.345205479452055,"Sun",FALSE,44,9,2010-05-09 21:00:00,1891.903,1744.004,9.25811485385389
5806,0.345205479452055,"Sun",FALSE,45,9,2010-05-09 21:30:00,1843.305,1733.841,9.24520911116119
5807,0.345205479452055,"Sun",FALSE,46,9,2010-05-09 22:00:00,1628.401,1580.543,9.23294865560313
5808,0.345205479452055,"Sun",FALSE,47,8,2010-05-09 22:30:00,1438.084,1480.953,9.17130122282298
5809,0.347945205479452,"Mon",FALSE,0,7,2010-05-09 23:00:00,1211.775,1303.488,9.06273616168183
5810,0.347945205479452,"Mon",FALSE,1,7,2010-05-09 23:30:00,965.108,1126.923,8.95959935359774
5811,0.347945205479452,"Mon",FALSE,2,8,2010-05-10,778.946,950.566,8.91161938591785
5812,0.347945205479452,"Mon",FALSE,3,8,2010-05-10 00:30:00,638.659,789.257,8.86603841662196
5813,0.347945205479452,"Mon",FALSE,4,7,2010-05-10 01:00:00,574.058,689.43,8.77273649579086
5814,0.347945205479452,"Mon",FALSE,5,7,2010-05-10 01:30:00,534.69,600.498,8.68409967100131
5815,0.347945205479452,"Mon",FALSE,6,7,2010-05-10 02:00:00,500.734,571.446,8.59989468745125
5816,0.347945205479452,"Mon",FALSE,7,6,2010-05-10 02:30:00,479.678,534.959,8.46989995307869
5817,0.347945205479452,"Mon",FALSE,8,5,2010-05-10 03:00:00,470.356,511.65,8.29640495542475
5818,0.347945205479452,"Mon",FALSE,9,5,2010-05-10 03:30:00,464.315,497.723,8.13158470765351
5819,0.347945205479452,"Mon",FALSE,10,4,2010-05-10 04:00:00,471.244,485.5,7.92500547227084
5820,0.347945205479452,"Mon",FALSE,11,4,2010-05-10 04:30:00,490.957,505.676,7.7287551986573
5821,0.347945205479452,"Mon",FALSE,12,4,2010-05-10 05:00:00,533.735,513.08,7.54231743872443
5822,0.347945205479452,"Mon",FALSE,13,3,2010-05-10 05:30:00,612.249,543.829,7.31520156678821
5823,0.347945205479452,"Mon",FALSE,14,3,2010-05-10 06:00:00,747.577,590.332,7.0994414884488
5824,0.347945205479452,"Mon",FALSE,15,4,2010-05-10 06:30:00,1039.581,657.746,6.94446941402636
5825,0.347945205479452,"Mon",FALSE,16,5,2010-05-10 07:00:00,1247.433,734.893,6.84724594332504
5826,0.347945205479452,"Mon",FALSE,17,6,2010-05-10 07:30:00,1316.243,870.176,6.80488364615879
5827,0.347945205479452,"Mon",FALSE,18,6,2010-05-10 08:00:00,1235.644,1080.111,6.76463946385085
5828,0.347945205479452,"Mon",FALSE,19,7,2010-05-10 08:30:00,1174.147,1329.505,6.7764074906583
5829,0.347945205479452,"Mon",FALSE,20,8,2010-05-10 09:00:00,1147.078,1524.992,6.83758711612539
5830,0.347945205479452,"Mon",FALSE,21,9,2010-05-10 09:30:00,1165.026,1629.839,6.94570776031912
5831,0.347945205479452,"Mon",FALSE,22,8,2010-05-10 10:00:00,1109.887,1747.179,6.99842237230316
5832,0.347945205479452,"Mon",FALSE,23,8,2010-05-10 10:30:00,1097.213,1787.313,7.04850125368801
5833,0.347945205479452,"Mon",FALSE,24,9,2010-05-10 11:00:00,1174.944,1851.635,7.1460761910036
5834,0.347945205479452,"Mon",FALSE,25,8,2010-05-10 11:30:00,1232.452,1856.581,7.18877238145342
5835,0.347945205479452,"Mon",FALSE,26,7,2010-05-10 12:00:00,1291.424,1983.76,7.17933376238075
5836,0.347945205479452,"Mon",FALSE,27,9,2010-05-10 12:30:00,1280.284,1874.42,7.27036707426172
5837,0.347945205479452,"Mon",FALSE,28,8,2010-05-10 13:00:00,1188.375,1726.325,7.30684872054863
5838,0.347945205479452,"Mon",FALSE,29,10,2010-05-10 13:30:00,1161.283,1683.136,7.4415062845212
5839,0.347945205479452,"Mon",FALSE,30,9,2010-05-10 14:00:00,1145.142,1507.85,7.51943097029514
5840,0.347945205479452,"Mon",FALSE,31,9,2010-05-10 14:30:00,1192.304,1423.891,7.59345942178038
5841,0.347945205479452,"Mon",FALSE,32,8,2010-05-10 15:00:00,1295.556,1396.758,7.61378645069136
5842,0.347945205479452,"Mon",FALSE,33,9,2010-05-10 15:30:00,1444.028,1438.022,7.68309712815679
5843,0.347945205479452,"Mon",FALSE,34,8,2010-05-10 16:00:00,1614.947,1495.924,7.69894227174895
5844,0.347945205479452,"Mon",FALSE,35,8,2010-05-10 16:30:00,1798.051,1616.095,7.71399515816151
5845,0.347945205479452,"Mon",FALSE,36,8,2010-05-10 17:00:00,1953.105,1646.67,7.72829540025343
5846,0.347945205479452,"Mon",FALSE,37,8,2010-05-10 17:30:00,1911.052,1687.661,7.74188063024076
5847,0.347945205479452,"Mon",FALSE,38,7,2010-05-10 18:00:00,1776.392,1705.852,7.70478659872872
5848,0.347945205479452,"Mon",FALSE,39,7,2010-05-10 18:30:00,1781.216,1653.448,7.66954726879228
5849,0.347945205479452,"Mon",FALSE,40,8,2010-05-10 19:00:00,1778.767,1692.205,7.68606990535267
5850,0.347945205479452,"Mon",FALSE,41,7,2010-05-10 19:30:00,1737.17,1683.274,7.65176641008503
5851,0.347945205479452,"Mon",FALSE,42,7,2010-05-10 20:00:00,1701.709,1767.819,7.61917808958078
5852,0.347945205479452,"Mon",FALSE,43,6,2010-05-10 20:30:00,1859.143,1868.71,7.53821918510174
5853,0.347945205479452,"Mon",FALSE,44,5,2010-05-10 21:00:00,1974.753,1891.903,7.41130822584666
5854,0.347945205479452,"Mon",FALSE,45,5,2010-05-10 21:30:00,1895.921,1843.305,7.29074281455432
5855,0.347945205479452,"Mon",FALSE,46,5,2010-05-10 22:00:00,1688.962,1628.401,7.17620567382661
5856,0.347945205479452,"Mon",FALSE,47,4,2010-05-10 22:30:00,1495.302,1438.084,7.01739539013528
5857,0.350684931506849,"Tue",FALSE,0,3,2010-05-10 23:00:00,1254.65,1211.775,6.81652562062851
5858,0.350684931506849,"Tue",FALSE,1,2,2010-05-10 23:30:00,944.729,965.108,6.57569933959709
5859,0.350684931506849,"Tue",FALSE,2,2,2010-05-11,758.43,778.946,6.34691437261723
5860,0.350684931506849,"Tue",FALSE,3,1,2010-05-11 00:30:00,640.566,638.659,6.07956865398637
5861,0.350684931506849,"Tue",FALSE,4,1,2010-05-11 01:00:00,569.686,574.058,5.82559022128705
5862,0.350684931506849,"Tue",FALSE,5,1,2010-05-11 01:30:00,514.222,534.69,5.5843107102227
5863,0.350684931506849,"Tue",FALSE,6,0,2010-05-11 02:00:00,486.872,500.734,5.30509517471156
5864,0.350684931506849,"Tue",FALSE,7,0,2010-05-11 02:30:00,476.537,479.678,5.03984041597598
5865,0.350684931506849,"Tue",FALSE,8,0,2010-05-11 03:00:00,466.959,470.356,4.78784839517718
5866,0.350684931506849,"Tue",FALSE,9,-1,2010-05-11 03:30:00,463.77,464.315,4.49845597541833
5867,0.350684931506849,"Tue",FALSE,10,0,2010-05-11 04:00:00,473.066,471.244,4.27353317664741
5868,0.350684931506849,"Tue",FALSE,11,0,2010-05-11 04:30:00,491.919,490.957,4.05985651781504
5869,0.350684931506849,"Tue",FALSE,12,-1,2010-05-11 05:00:00,534.236,533.735,3.80686369192429
5870,0.350684931506849,"Tue",FALSE,13,-1,2010-05-11 05:30:00,627.137,612.249,3.56652050732807
5871,0.350684931506849,"Tue",FALSE,14,0,2010-05-11 06:00:00,805.919,747.577,3.38819448196167
5872,0.350684931506849,"Tue",FALSE,15,1,2010-05-11 06:30:00,1091.098,1039.581,3.26878475786358
5873,0.350684931506849,"Tue",FALSE,16,3,2010-05-11 07:00:00,1280.418,1247.433,3.25534551997041
5874,0.350684931506849,"Tue",FALSE,17,4,2010-05-11 07:30:00,1312.343,1316.243,3.29257824397188
5875,0.350684931506849,"Tue",FALSE,18,5,2010-05-11 08:00:00,1261.494,1235.644,3.37794933177329
5876,0.350684931506849,"Tue",FALSE,19,6,2010-05-11 08:30:00,1164.902,1174.147,3.50905186518463
5877,0.350684931506849,"Tue",FALSE,20,7,2010-05-11 09:00:00,1180.533,1147.078,3.68359927192539
5878,0.350684931506849,"Tue",FALSE,21,8,2010-05-11 09:30:00,1139.54,1165.026,3.89941930832912
5879,0.350684931506849,"Tue",FALSE,22,9,2010-05-11 10:00:00,1109.299,1109.887,4.15444834291267
5880,0.350684931506849,"Tue",FALSE,23,9,2010-05-11 10:30:00,1125.732,1097.213,4.39672592576703
5881,0.350684931506849,"Tue",FALSE,24,9,2010-05-11 11:00:00,1089.516,1174.944,4.62688962947868
5882,0.350684931506849,"Tue",FALSE,25,9,2010-05-11 11:30:00,1146.517,1232.452,4.84554514800475
5883,0.350684931506849,"Tue",FALSE,26,9,2010-05-11 12:00:00,1206.924,1291.424,5.05326789060451
5884,0.350684931506849,"Tue",FALSE,27,10,2010-05-11 12:30:00,1214.787,1280.284,5.30060449607429
5885,0.350684931506849,"Tue",FALSE,28,9,2010-05-11 13:00:00,1143.356,1188.375,5.48557427127057
5886,0.350684931506849,"Tue",FALSE,29,9,2010-05-11 13:30:00,1103.603,1161.283,5.66129555770704
5887,0.350684931506849,"Tue",FALSE,30,8,2010-05-11 14:00:00,1114.477,1145.142,5.77823077982169
5888,0.350684931506849,"Tue",FALSE,31,9,2010-05-11 14:30:00,1171.017,1192.304,5.93931924083061
5889,0.350684931506849,"Tue",FALSE,32,9,2010-05-11 15:00:00,1270.565,1295.556,6.09235327878908
5890,0.350684931506849,"Tue",FALSE,33,8,2010-05-11 15:30:00,1427.995,1444.028,6.18773561484962
5891,0.350684931506849,"Tue",FALSE,34,8,2010-05-11 16:00:00,1620.178,1614.947,6.27834883410714
5892,0.350684931506849,"Tue",FALSE,35,7,2010-05-11 16:30:00,1785.006,1798.051,6.31443139240178
5893,0.350684931506849,"Tue",FALSE,36,6,2010-05-11 17:00:00,1931.976,1953.105,6.29870982278169
5894,0.350684931506849,"Tue",FALSE,37,8,2010-05-11 17:30:00,1849.105,1911.052,6.38377433164261
5895,0.350684931506849,"Tue",FALSE,38,8,2010-05-11 18:00:00,1797.075,1776.392,6.46458561506048
5896,0.350684931506849,"Tue",FALSE,39,8,2010-05-11 18:30:00,1814.478,1781.216,6.54135633430746
5897,0.350684931506849,"Tue",FALSE,40,7,2010-05-11 19:00:00,1820.103,1778.767,6.56428851759208
5898,0.350684931506849,"Tue",FALSE,41,5,2010-05-11 19:30:00,1820.584,1737.17,6.48607409171248
5899,0.350684931506849,"Tue",FALSE,42,5,2010-05-11 20:00:00,1862.387,1701.709,6.41177038712685
5900,0.350684931506849,"Tue",FALSE,43,5,2010-05-11 20:30:00,1981.18,1859.143,6.34118186777051
5901,0.350684931506849,"Tue",FALSE,44,5,2010-05-11 21:00:00,2026.928,1974.753,6.27412277438198
5902,0.350684931506849,"Tue",FALSE,45,5,2010-05-11 21:30:00,1926.581,1895.921,6.21041663566289
5903,0.350684931506849,"Tue",FALSE,46,5,2010-05-11 22:00:00,1715.393,1688.962,6.14989580387974
5904,0.350684931506849,"Tue",FALSE,47,5,2010-05-11 22:30:00,1461.263,1495.302,6.09240101368575
5905,0.353424657534247,"Wed",FALSE,0,5,2010-05-11 23:00:00,1208.977,1254.65,6.03778096300146
5906,0.353424657534247,"Wed",FALSE,1,5,2010-05-11 23:30:00,965.222,944.729,5.98589191485139
5907,0.353424657534247,"Wed",FALSE,2,5,2010-05-12,776.758,758.43,5.93659731910882
5908,0.353424657534247,"Wed",FALSE,3,4,2010-05-12 00:30:00,653.728,640.566,5.83976745315338
5909,0.353424657534247,"Wed",FALSE,4,4,2010-05-12 01:00:00,576.546,569.686,5.74777908049571
5910,0.353424657534247,"Wed",FALSE,5,2,2010-05-12 01:30:00,518.597,514.222,5.56039012647093
5911,0.353424657534247,"Wed",FALSE,6,2,2010-05-12 02:00:00,492.759,486.872,5.38237062014738
5912,0.353424657534247,"Wed",FALSE,7,1,2010-05-12 02:30:00,477.466,476.537,5.16325208914001
5913,0.353424657534247,"Wed",FALSE,8,0,2010-05-12 03:00:00,466.3,466.959,4.90508948468301
5914,0.353424657534247,"Wed",FALSE,9,0,2010-05-12 03:30:00,466.7,463.77,4.65983501044886
5915,0.353424657534247,"Wed",FALSE,10,0,2010-05-12 04:00:00,476.694,473.066,4.42684325992641
5916,0.353424657534247,"Wed",FALSE,11,0,2010-05-12 04:30:00,497.216,491.919,4.20550109693009
5917,0.353424657534247,"Wed",FALSE,12,0,2010-05-12 05:00:00,545.78,534.236,3.99522604208359
5918,0.353424657534247,"Wed",FALSE,13,0,2010-05-12 05:30:00,625.602,627.137,3.79546473997941
5919,0.353424657534247,"Wed",FALSE,14,1,2010-05-12 06:00:00,784.429,805.919,3.65569150298044
5920,0.353424657534247,"Wed",FALSE,15,2,2010-05-12 06:30:00,1086.811,1091.098,3.57290692783142
5921,0.353424657534247,"Wed",FALSE,16,3,2010-05-12 07:00:00,1297.779,1280.418,3.54426158143985
5922,0.353424657534247,"Wed",FALSE,17,4,2010-05-12 07:30:00,1382.847,1312.343,3.56704850236785
5923,0.353424657534247,"Wed",FALSE,18,5,2010-05-12 08:00:00,1289.677,1261.494,3.63869607724946
5924,0.353424657534247,"Wed",FALSE,19,6,2010-05-12 08:30:00,1235.748,1164.902,3.75676127338699
5925,0.353424657534247,"Wed",FALSE,20,6,2010-05-12 09:00:00,1143.373,1180.533,3.86892320971764
5926,0.353424657534247,"Wed",FALSE,21,6,2010-05-12 09:30:00,1117.906,1139.54,3.97547704923176
5927,0.353424657534247,"Wed",FALSE,22,7,2010-05-12 10:00:00,1077.709,1109.299,4.12670319677017
5928,0.353424657534247,"Wed",FALSE,23,8,2010-05-12 10:30:00,1056.22,1125.732,4.32036803693166
5929,0.353424657534247,"Wed",FALSE,24,7,2010-05-12 11:00:00,1034.799,1089.516,4.45434963508508
5930,0.353424657534247,"Wed",FALSE,25,6,2010-05-12 11:30:00,1141.083,1146.517,4.53163215333082
5931,0.353424657534247,"Wed",FALSE,26,8,2010-05-12 12:00:00,1219.558,1206.924,4.70505054566428
5932,0.353424657534247,"Wed",FALSE,27,8,2010-05-12 12:30:00,1223.412,1214.787,4.86979801838107
5933,0.353424657534247,"Wed",FALSE,28,7,2010-05-12 13:00:00,1125.85,1143.356,4.97630811746201
5934,0.353424657534247,"Wed",FALSE,29,9,2010-05-12 13:30:00,1129.873,1103.603,5.17749271158891
5935,0.353424657534247,"Wed",FALSE,30,9,2010-05-12 14:00:00,1126.298,1114.477,5.36861807600947
5936,0.353424657534247,"Wed",FALSE,31,9,2010-05-12 14:30:00,1157.862,1171.017,5.55018717220899
5937,0.353424657534247,"Wed",FALSE,32,9,2010-05-12 15:00:00,1247.937,1270.565,5.72267781359854
5938,0.353424657534247,"Wed",FALSE,33,9,2010-05-12 15:30:00,1392.963,1427.995,5.88654392291862
5939,0.353424657534247,"Wed",FALSE,34,8,2010-05-12 16:00:00,1566.941,1620.178,5.99221672677269
5940,0.353424657534247,"Wed",FALSE,35,9,2010-05-12 16:30:00,1707.349,1785.006,6.14260589043405
5941,0.353424657534247,"Wed",FALSE,36,9,2010-05-12 17:00:00,1853.181,1931.976,6.28547559591235
5942,0.353424657534247,"Wed",FALSE,37,9,2010-05-12 17:30:00,1865.708,1849.105,6.42120181611673
5943,0.353424657534247,"Wed",FALSE,38,8,2010-05-12 18:00:00,1694.389,1797.075,6.5001417253109
5944,0.353424657534247,"Wed",FALSE,39,8,2010-05-12 18:30:00,1728.13,1814.478,6.57513463904535
